cluster	nomenclature	taxon
865	1.4.1.5.6.2.3	a/duck/hunan/5472/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/shrike/tibet/13/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/fujian/3834/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/fujian/3766/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/fujian/4005/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/fujian/3985/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/fujian/5258/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/fujian/5445/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/fujian/5425/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/sichuan/81/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/sichuan/3/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/1136/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/1562/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/1371/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/1338/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/2839/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/2647/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/2199/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/2489/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/1798/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/3353/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/2190/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/3515/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/2757/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guiyang/2872/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/3283/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/3210/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guiyang/3193/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guiyang/3194/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/5310/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/5540/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/6384/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/5979/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/4446/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/vietnam/ut30850/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/1155/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/hunan/1/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/2273/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangzhou/471/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/1147/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/1461/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/guangxi/1/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/hunan/5191/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/hunan/5106/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/hunan/5128/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/hunan/5170/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/hunan/5146/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/2485/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/2535/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/4873/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/4985/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/3340/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/3332/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/robin/hong_kong/75/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/hong_kong/282/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/robin/hong_kong/366/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/hong_kong/d-06-0947/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/hong_kong/947/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/human/china/gd02/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/shenzhen/406h/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/china/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guiyang/29/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/380/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/1441/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/1647/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/1417/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/1596/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/1609/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guiyang/765/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/1260/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guiyang/1081/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/4274/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/4428/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guangxi/4989/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/4289/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/4830/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/4881/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/4513/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/4561/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/5430/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/4923/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/4878/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/4686/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/340/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/804/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/619/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/582/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guangxi/683/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/578/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/143/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/124/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/309/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/5449/2005_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/744/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/1063/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/222/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/224/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/508/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/1436/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guangxi/1212/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/2398/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/1396/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/2075/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/2113/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/2099/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/47/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/3798/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/3299/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/yunnan/3225/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/yunnan/3278/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/1786/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/1258/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guangxi/1951/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/2042/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/1458/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/muscovy_duck/bac_ninh/07-69/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/mong_cai/07-58/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/muscovy_duck/hai_duong/46/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/hai_duong/41/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/hanoi/45/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/muscovy_duck/vietnam/49/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/vietnam/ncvd-40/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/vietnam/ncvd-41/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/vietnam/38/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/guangxi/463/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/1830/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/5141/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/2143/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/264/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/288/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/1919/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/1898/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/guangxi/1633/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/vietnam/ncvd-109/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/2016/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/2020/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/388/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/392/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/guangxi/1979/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/goose/yunnan/2501/2006_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/hmawbi/517/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/quail/mingalardone/866/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/quail/thanatpin/2283/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/yangon/1023/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/guinea_fowl/yangon/834/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/vietnam/37/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/muscovy_duck/vietnam/ncvd-22/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/nam_dinh/07-32/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/cao_bang/20/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/muscovy_duck/ca_mau/22/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/son_la/34/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/vietnam/ncvd-43/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/hunan/11/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/fujian/1/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/chicken/fujian/1/2007_CLADE2.3.4
865	1.4.1.5.6.2.3	a/duck/hunan/29/2006_CLADE2.3.4
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/cd586-08-bl-409/2008_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/west_bengal/155508/2009_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/west_bengal/155505/2009_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/cd-08_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/1151-9/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/1012/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/0411/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-10/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-8/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-9/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-44/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-26/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/1151-11/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bhutan/248006/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bhutan/248015/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-6/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bhutan/248009/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-7/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/1151-10/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/9636/2010_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-27/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/31289-1/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-28/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-35/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-29/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/poultry/bangladesh/11255-c/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-20/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-25/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-24/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-2/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-36/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-21/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/bangladesh/3233/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/chicken/bangladesh/11rs1984-23/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/bangladesh/5487/2011_CLADE2.2.2.1
3971	1.4.1.5.3.1.1.2.1	a/environment/bangladesh/9675/2011_CLADE2.2.2.1
2949	1.4.1.5.2.1.4.1.1.1	a/chicken/vietnam/393/2005_CLADE1
2949	1.4.1.5.2.1.4.1.1.1	a/duck/vietnam/1771/2005_CLADE1
2949	1.4.1.5.2.1.4.1.1.1	a/chicken/vietnam/long_an_636/2005_CLADE1
2949	1.4.1.5.2.1.4.1.1.1	a/duck/vietnam/dong_thap_680d/2005_CLADE1
2949	1.4.1.5.2.1.4.1.1.1	a/duck/vietnam/1228/2005_CLADE1
2949	1.4.1.5.2.1.4.1.1.1	a/duck/vietnam/ncvd-7/2007_CLADE1
2949	1.4.1.5.2.1.4.1.1.1	a/duck/vietnam/ncvd-1/2007_CLADE1
4491	1.4.1.5.6.5.4.1	a/environment/chang_sha/2/2009_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/wild_duck/jilin/zf/2011_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/lao/463/2010_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/environment/chang_sha/3/2009_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/huazhong/qf13/2010_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/wild_duck/jilin/hf/2011_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/bangladesh/15079/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/hunan/s4150/2011_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/goose/huazhong/qf24/2010_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/huazhong/qf20/2010_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/environment/chang_sha/1/2009_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/environment/chang_sha/4/2009_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/shandong/y01/2009_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/hong_kong/6841/2010_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/shandong/j06/2009_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/wild_duck/shandong/2/2011_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/shandong/y02/2009_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/tiger/jiangsu/01/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/alberta/01/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/hill_myna/heilongjiang/0704/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/japanese_white-eye/taoyuan/q454/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/bantul/bbvw-1443-9/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/environment/east_java/lbm-lm13/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/sukoharjo/bbvw-1428-9/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/sleman/bbvw-1463-10/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/tegal/bbvw-1732-11/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/wonogiri/bbvw-1730-11/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/tegal/bbvw-1727-11/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/blitar/bbvw-1731-11/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/mynah/austria-quarantine/13063485-026/13_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/mynah/austria-quarantine/13063485-025/13_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/vietnam/ncvd-1942/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1943/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-ka300/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1937/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1936/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-14/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/vietnam/ncvd-ka275/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1968/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1944/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm344/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-01/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-05/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1935/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm315/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1933/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/vietnam/ncvd-1927/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm436/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm398/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1974/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-32/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm330/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/quanh_ninh/6/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1932/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/lbm360c1-4-1/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-06/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-36/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1547/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1584/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1928/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1602/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/ncvd-ka395/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm227/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/oie-2236/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm228/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1544/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/ncvd-ka286/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/oie-2202/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/oie-2212/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/oie-2211/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-ka415/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/vietnam/ncvd-ka432/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/vietnam/ncvd-ka435/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm295/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/quanh_ninh/49/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/quanh_ninh/21/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/lbm578/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm668/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/lbm568/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm571/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/vietnam/lbm566/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/lbm569/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1898/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-ka262/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1884/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1905/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1878/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1904/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-ka345/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/vietnam/ncvd-1875/2012_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/long_an/87/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/muscovy_duck/long_an/86/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-23/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-33/2014_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-21/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/duck/khanhhoa/cvvi-15/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/khanhhoa/cvvi-02/2013_CLADE2.3.2.1c
4491	1.4.1.5.6.5.4.1	a/chicken/khanhhoa/cvvi-09/2013_CLADE2.3.2.1c
