clustername,bootstrap,leafname,branchPath,medianOfDistances,sequencesperCluster
10670,0.9999,'a/chicken/korea/es/03_CLADE2_5',0.04348911768352965,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd403/2006_CLADE2_2',0.05683627295540684,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1080-namru3/2006_CLADE2_2',0.06009945415519271,0.015818394395788915,353
10670,0.9999,'a/chicken/krasnodar/300/07_CLADE2_2',0.06602232163730594,0.015818394395788915,353
10670,0.9999,'a/little_grebe/switzerland/v330/2006_CLADE2_2',0.05748770592931109,0.015818394395788915,353
10670,0.9999,'a/chicken/afghanistan/1573-65/2006_CLADE2_2',0.055496264324123745,0.015818394395788915,353
10670,0.9999,'a/chicken/sudan/2115-12/2006_CLADE2_2',0.05945245574722414,0.015818394395788915,353
10670,0.9999,'a/duck/korea/asan5/2006_CLADE2_2',0.05877165153373219,0.015818394395788915,353
10670,0.9999,'a/common_bussard/bavaria/2/2006_CLADE2_2',0.06009898604673932,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/68/05_CLADE2_2',0.053540430396156344,0.015818394395788915,353
10670,0.9999,'a/cat/austria/649/2006_CLADE2_2',0.055500186605989404,0.015818394395788915,353
10670,0.9999,'a/chicken/kyoto/3/2004_CLADE2_5',0.04283176663663144,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1709-1vir08/2007_CLADE2_2',0.0627431649559934,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9400namru3-clevb211/2007_CLADE2_2',0.06808279060077,0.015818394395788915,353
10670,0.9999,'a/duck/hubei/wq/2003_CLADE2_5',0.03821056517235743,0.015818394395788915,353
10670,0.9999,'a/egypt/14724-namru3/2006_CLADE2_2',0.062083216047344035,0.015818394395788915,353
10670,0.9999,'a/mute_swan/germany/r1349/07_CLADE2_2',0.06602214939691507,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/5611namru3-an/2006_CLADE2_2',0.060820513685524345,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/3051namru3-clevb78/2007_CLADE2_2',0.06803298265132107,0.015818394395788915,353
10670,0.9999,'a/egypt/2256-namru3/2007_CLADE2_2',0.05944603944884591,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/astrakhan/ast05-2-2/2005_CLADE2_2',0.05485127267606079,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd193/2006_CLADE2_2',0.05487020290213409,0.015818394395788915,353
10670,0.9999,'a/goose/germany/r696/06_CLADE2_2',0.05418863289756514,0.015818394395788915,353
10670,0.9999,'a/chicken/krasnodar/199/06_CLADE2_2',0.05485084067502716,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1889n3-sm26/2007_CLADE2_2',0.06141602931693275,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/croatia/1/2005_CLADE2_2',0.05221705654268217,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/1301-namru3/2007_CLADE2_2',0.06333107762413219,0.015818394395788915,353
10670,0.9999,'a/guinea_fowl/shantou/1341/2006_CLADE2_2',0.053539575586089,0.015818394395788915,353
10670,0.9999,'a/ck/st/4231/2003_CLADEoutliers',0.04547632626699259,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/67/05_CLADE2_2',0.05419947921644509,0.015818394395788915,353
10670,0.9999,'a/mallard/switzerland/v537/2006_CLADE2_2',0.05682654716711,0.015818394395788915,353
10670,0.9999,'a/crow/kyoto/53/2004_CLADE2_5',0.042175853076081744,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/07701s-nlqp/2007_CLADE2_2',0.07150707364852862,0.015818394395788915,353
10670,0.9999,'a/egypt/3158-namru3/2008_CLADE2_2',0.07071544093126626,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-4/2007_CLADE2_2',0.062077948612133366,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/ba210/2006_CLADE2_2',0.05484225874891787,0.015818394395788915,353
10670,0.9999,'a/cygnus_cygnus/iran/754/2006_CLADE2_2',0.05417897328832171,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-9/2007_CLADE2_2',0.06207662747048115,0.015818394395788915,353
10670,0.9999,'a/migratory_duck/jiangxi/2295/2005_CLADEoutliers',0.050939524599176625,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/ba209/2006_CLADE2_2',0.05484292925035333,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9397namru3-clevb188/2007_CLADE2_2',0.05878611210847158,0.015818394395788915,353
10670,0.9999,'a/egypt/902782/2006_CLADE2_2',0.059447984713826174,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1047-8/2006_CLADE2_2',0.053531227931718536,0.015818394395788915,353
10670,0.9999,'a/domestic_goose/pavlodar/1/2005_CLADE2_2',0.053536338281669815,0.015818394395788915,353
10670,0.9999,'a/goose/egypt/13009n3-sm2/2006_CLADE2_2',0.06275034012810456,0.015818394395788915,353
10670,0.9999,'a/egypt/1980-namru3/2008_CLADE2_2',0.0687222909103729,0.015818394395788915,353
10670,0.9999,'a/chicken/tambov/570-2/05_CLADE2_2',0.055523819750865816,0.015818394395788915,353
10670,0.9999,'a/egypt/2546-namru3/2008_CLADE2_2',0.06816735421989477,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-30/2007_CLADE2_2',0.060103012055060474,0.015818394395788915,353
10670,0.9999,'a/chicken/mahachkala/05/2006_CLADE2_2',0.05160748592967356,0.015818394395788915,353
10670,0.9999,'a/crow/osaka/102/2004_CLADE2_5',0.04151738595175621,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-23/2007_CLADE2_2',0.06273528767207502,0.015818394395788915,353
10670,0.9999,'a/chicken/sudan/2115-9/2006_CLADE2_2',0.060107739650256425,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/60/05_CLADE2_2',0.05419747921544503,0.015818394395788915,353
10670,0.9999,'a/iraq/1/2006_CLADE2_2',0.05816630720276083,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9391namru3-clevb158/2007_CLADE2_2',0.07397763679348573,0.015818394395788915,353
10670,0.9999,'a/peacock/denmark/60295/06_CLADE2_2',0.05554178283828041,0.015818394395788915,353
10670,0.9999,'a/chicken/volgograd/236/06_CLADE2_2',0.05484863292205026,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-22/2007_CLADE2_2',0.06010684332541038,0.015818394395788915,353
10670,0.9999,'a/egypt/2630-namru3/2007_CLADE2_2',0.0627718833577262,0.015818394395788915,353
10670,0.9999,'a/egypt/2621-namru3/2007_CLADE2_2',0.06341849551422754,0.015818394395788915,353
10670,0.9999,'a/migratory_duck/jiangxi/2136/2005_CLADE2_2',0.05354220151142049,0.015818394395788915,353
10670,0.9999,'a/mute_swan/france/06631a/2006_CLADE2_2',0.05815296953308959,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/r3/2007_CLADE2_2',0.06540036354642771,0.015818394395788915,353
10670,0.9999,'a/goose/krasnoozerskoe/627/05_CLADE2_2',0.053528930887382385,0.015818394395788915,353
10670,0.9999,'a/mallard/switzerland/v558/2006_CLADE2_2',0.057489018337438365,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/1709-3vir08/2007_CLADE2_2',0.067452832117538,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-7/2007_CLADE2_2',0.061472776218185934,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/61/05_CLADE2_2',0.053537247801456134,0.015818394395788915,353
10670,0.9999,'a/egypt/2751-namru3/2007_CLADE2_2',0.06531125598773002,0.015818394395788915,353
10670,0.9999,'a/chicken/ivory_coast/1787-35/2006_CLADE2_2',0.05681360366597412,0.015818394395788915,353
10670,0.9999,'a/chicken/russia_krasnodar/2/2007_CLADE2_2',0.05484082882542102,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/3043namru3-clevb56/2007_CLADE2_2',0.062069226314794376,0.015818394395788915,353
10670,0.9999,'a/duck/niger/914/2006_CLADE2_2',0.05418797773304096,0.015818394395788915,353
10670,0.9999,'a/mute_swan/germany/r854/06_CLADE2_2',0.05484393515104898,0.015818394395788915,353
10670,0.9999,'a/egypt/2750-namru3/2007_CLADE2_2',0.06804921440781837,0.015818394395788915,353
10670,0.9999,'a/great_crested_grebe/germany/r1226/06_CLADE2_2',0.06013045769519028,0.015818394395788915,353
10670,0.9999,'a/chicken/korea/es/2003_CLADE2_5',0.042835091169528196,0.015818394395788915,353
10670,0.9999,'a/quail/egypt/07120-nlqp/2007_CLADE2_2',0.06075876137044218,0.015818394395788915,353
10670,0.9999,'a/environment/korea/w149/2006_CLADE2_2',0.05877228458045614,0.015818394395788915,353
10670,0.9999,'a/chicken/niger/2130-7/2006_CLADE2_2',0.0541842390878,0.015818394395788915,353
10670,0.9999,'a/egypt/0636-namru3/2007_CLADE2_2',0.0647426241735463,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/f/2006_CLADE2_2',0.054850962321377546,0.015818394395788915,353
10670,0.9999,'a/goose/hungary/2823/2/2007_CLADE2_2',0.054185963412692675,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/06459-3-nlqp/2006_CLADE2_2',0.058791044289388285,0.015818394395788915,353
10670,0.9999,'a/environment/qinghai/31/2005_CLADE2_2',0.05419847921594506,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/2628-1/2007_CLADE2_2',0.061414908410490895,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/og2/2007_CLADE2_2',0.06142632575504407,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/italy/742/2006_CLADE2_2',0.05483618855738107,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/07181-nlqp/2007_CLADE2_2',0.06796399773877351,0.015818394395788915,353
10670,0.9999,'a/goose/islamabad/narc7757/2007_CLADE2_2',0.05615355214304316,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1890n3-hk45/2007_CLADE2_2',0.06662428064876166,0.015818394395788915,353
10670,0.9999,'a/egypt/2321-namru3/2007_CLADE2_2',0.06869024702964738,0.015818394395788915,353
10670,0.9999,'a/grebe/novosibirsk/29/2005_CLADE2_2',0.05287576713996275,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/so457/2006_CLADE2_2',0.059444117288462044,0.015818394395788915,353
10670,0.9999,'a/buzzard/denmark/6370/06_CLADE2_2',0.05354451138215813,0.015818394395788915,353
10670,0.9999,'a/falcon/saudi_arabia/6732-2/2007_CLADE2_2',0.062080916530487154,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/9399namru3-clevb202/2007_CLADE2_2',0.06341350244641616,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/so493/2006_CLADE2_2',0.0587903198155943,0.015818394395788915,353
10670,0.9999,'a/domestic_goose/iraq/812/2006_CLADE2_2',0.05683712960206421,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/r5/2007_CLADE2_2',0.06539993114301088,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/od9/2006_CLADE2_2',0.05748152220398818,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/so452/2006_CLADE2_2',0.06076192300195446,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/f3/2006_CLADE2_2',0.06010353290584237,0.015818394395788915,353
10670,0.9999,'a/brown-headed_gull/qinghai/3/05_CLADE2_2',0.054848422797292434,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9396namru3-clevb187/2007_CLADE2_2',0.05878611210847158,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-15/2007_CLADE2_2',0.058129515164749235,0.015818394395788915,353
10670,0.9999,'a/egypt/2289-namru3/2008_CLADE2_2',0.0670302620098685,0.015818394395788915,353
10670,0.9999,'a/chicken/afghanistan/1573-47/2006_CLADE2_2',0.054186160772897944,0.015818394395788915,353
10670,0.9999,'a/egret/egypt/1162-namru3/2006_CLADE2_2',0.058134953931608925,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd284/2006_CLADE2_2',0.05620624411366034,0.015818394395788915,353
10670,0.9999,'a/chicken/moscow/2/2007_CLADE2_2',0.06078991057648077,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd286/2006_CLADE2_2',0.05553982426973588,0.015818394395788915,353
10670,0.9999,'a/egypt/2514-namru3/2008_CLADE2_2',0.07071888143961437,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/228-10/2006_CLADE2_2',0.05879095071878208,0.015818394395788915,353
10670,0.9999,'a/cat/dagestan/87/06_CLADE2_2',0.054840697916697684,0.015818394395788915,353
10670,0.9999,'a/falcon/germany/r899/06_CLADE2_2',0.05879651184721077,0.015818394395788915,353
10670,0.9999,'a/egypt/902786/2006_CLADE2_2',0.0581309539296088,0.015818394395788915,353
10670,0.9999,'a/mute_swan/germany/r1359/07_CLADE2_2',0.06535806606372777,0.015818394395788915,353
10670,0.9999,'a/common_buzzard/germany/r306/06_CLADE2_2',0.05418559062206086,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/czech_republic/10662/06_CLADE2_2',0.055496917684173065,0.015818394395788915,353
10670,0.9999,'a/peacock/mansehra-pakistan/narc-7558/02_CLADE2_2',0.058799252399131766,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/2253-1/2006_CLADE2_2',0.05878433283914371,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/62/05_CLADE2_2',0.05288707802911866,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1047-34/2006_CLADE2_2',0.054185238805164196,0.015818394395788915,353
10670,0.9999,'a/grebe/tyva/tyv06-1/2006_CLADE2_2',0.05680474206762007,0.015818394395788915,353
10670,0.9999,'a/chicken/krasnodar/123/06_CLADE2_2',0.05549305229475186,0.015818394395788915,353
10670,0.9999,'a/egypt/6251-namru3/2007_CLADE2_2',0.06865917705874336,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/13010n3-clevb/2006_CLADE2_2',0.06340541028351543,0.015818394395788915,353
10670,0.9999,'a/chicken/ivory_coast/1787/2006_CLADE2_2',0.05681360366597412,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1300-namru3/2007_CLADE2_2',0.06141979317605514,0.015818394395788915,353
10670,0.9999,'a/chicken/tula/4/05_CLADE2_2',0.05486284938942963,0.015818394395788915,353
10670,0.9999,'a/egypt/10211-namru3/2007_CLADE2_2',0.07004615673834996,0.015818394395788915,353
10670,0.9999,'a/common_coot/switzerland/v544/2006_CLADE2_2',0.05814295642682602,0.015818394395788915,353
10670,0.9999,'a/chicken/crimea/04/2005_CLADE2_2',0.05287507363127837,0.015818394395788915,353
10670,0.9999,'a/mallard/italy/835/2006_CLADE2_2',0.05944074786685726,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/06959-nlqp/2006_CLADE2_2',0.0626740792228118,0.015818394395788915,353
10670,0.9999,'a/quail/korea/kj4/2006_CLADE2_2',0.060760982846180735,0.015818394395788915,353
10670,0.9999,'a/fowl/denmark/60296/06_CLADE2_2',0.054878427473247816,0.015818394395788915,353
10670,0.9999,'a/chicken/sudan/1784-7/2006_CLADE2_2',0.06010662640970805,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd83/2006_CLADE2_2',0.056174810691168024,0.015818394395788915,353
10670,0.9999,'a/ostrich/nigeria/1047-25/2006_CLADE2_2',0.05484342216271436,0.015818394395788915,353
10670,0.9999,'a/herring_gull/sweden/v1116/2006_CLADE2_2',0.05945883406444079,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/12378n3-clevb/2006_CLADE2_2',0.05878806306734474,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/astrakhan/ast05-2-3/2005_CLADE2_2',0.05484758213002799,0.015818394395788915,353
10670,0.9999,'a/chicken/korea/ca7/2006_CLADE2_2',0.05811912671988775,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/eki15/2007_CLADE2_2',0.06475589283307501,0.015818394395788915,353
10670,0.9999,'a/goldeneye_duck/bavaria/19/2006_CLADE2_2',0.05682869236935896,0.015818394395788915,353
10670,0.9999,'a/goose/jilin/hb/2003_CLADE2_5',0.04485090714225805,0.015818394395788915,353
10670,0.9999,'a/black-headed_gull/qinghai/3/2006_CLADE2_2',0.05353465381884447,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9402namru3-clevb213/2007_CLADE2_2',0.07085136315893328,0.015818394395788915,353
10670,0.9999,'a/egypt/1902-namru3/2007_CLADE2_2',0.064057350334115,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd457/2006_CLADE2_2',0.056193622315993993,0.015818394395788915,353
10670,0.9999,'a/chicken/israel/1055/2008_CLADE2_2',0.07282059329807197,0.015818394395788915,353
10670,0.9999,'a/duck/germany/r338/06_CLADE2_2',0.05353199375830415,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/07665s-nlqp/2007_CLADE2_2',0.07131043331456167,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9390namru3-clevb157/2007_CLADE2_2',0.07331992643199549,0.015818394395788915,353
10670,0.9999,'a/egypt/2331-namru3/2007_CLADE2_2',0.06803584950343047,0.015818394395788915,353
10670,0.9999,'a/duck/cote_divoire/1787-18/2006_CLADE2_2',0.056158687755520534,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/12/05_CLADE2_2',0.054848416255577,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-1/2007_CLADE2_2',0.060767529435252515,0.015818394395788915,353
10670,0.9999,'a/goose/egypt/r4/2007_CLADE2_2',0.0693654387285575,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/lag6/2007_CLADE2_2',0.06282960898857068,0.015818394395788915,353
10670,0.9999,'a/chicken/kurgan/05/2005_CLADE2_2',0.05550676642793025,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9403namru3-clevb214/2007_CLADE2_2',0.0715118028088567,0.015818394395788915,353
10670,0.9999,'a/chicken/korea/is/2006_CLADE2_2',0.06010781689745782,0.015818394395788915,353
10670,0.9999,'a/chicken/yamaguchi/7/2004_CLADE2_5',0.0434949373816706,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/f5/2006_CLADE2_2',0.06340447151023669,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1709-4vir08/2007_CLADE2_2',0.06075876137044218,0.015818394395788915,353
10670,0.9999,'a/chicken/krasnodar/01/2006_CLADE2_2',0.056808280305998465,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/06612-nlqp/2006_CLADE2_2',0.05944408963953841,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/so294/2006_CLADE2_2',0.060106753628371895,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/italy/808/2006_CLADE2_2',0.05812711381088799,0.015818394395788915,353
10670,0.9999,'a/chicken/sudan/1784-10/2006_CLADE2_2',0.060107664965510156,0.015818394395788915,353
10670,0.9999,'a/gull/germany/r882/06_CLADE2_2',0.0574832415323311,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd145/2006_CLADE2_2',0.05418377776346034,0.015818394395788915,353
10670,0.9999,'a/mute_swan/germany/r65/06_CLADE2_2',0.05353206941452387,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/5169-1/2007_CLADE2_2',0.06339328261659649,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/og5/2007_CLADE2_2',0.06537581112995604,0.015818394395788915,353
10670,0.9999,'a/grebe/tyva/tyv06-2/06_CLADE2_2',0.06009365256328414,0.015818394395788915,353
10670,0.9999,'a/coot/germany/r655/06_CLADE2_2',0.053528942029430204,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/3052namru3-clevb104/2007_CLADE2_2',0.06405343038937117,0.015818394395788915,353
10670,0.9999,'a/chicken/adygea/203/06_CLADE2_2',0.05352841790675591,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/5/05_CLADE2_2',0.0528850780281186,0.015818394395788915,353
10670,0.9999,'a/greylag_goose/france/06310/2006_CLADE2_2',0.057488536442746214,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/so227/2006_CLADE2_2',0.05813566339891889,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/3045namru3-clevb60/2007_CLADE2_2',0.06530575947704455,0.015818394395788915,353
10670,0.9999,'a/mute_swan/france/06299/2006_CLADE2_2',0.057489512348270544,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1081-namru3/2006_CLADE2_2',0.05944507099330795,0.015818394395788915,353
10670,0.9999,'a/duck/novosibirsk/56/2005_CLADE2_2',0.05353433604102793,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-29/2007_CLADE2_2',0.058788141297370276,0.015818394395788915,353
10670,0.9999,'a/guinea_fowl/nigeria/vrd005/2007_CLADE2_2',0.059448534053971054,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd419/2006_CLADE2_2',0.05420413681769972,0.015818394395788915,353
10670,0.9999,'a/chicken/afghanistan/1207/2006_CLADE2_2',0.05549486705838562,0.015818394395788915,353
10670,0.9999,'a/peregrine/denmark/6632/06_CLADE2_2',0.05287803468267081,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/so461/2006_CLADE2_2',0.058792164120269295,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/07202-nlqp/2007_CLADE2_2',0.07150685897533385,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/fa6/2006_CLADE2_2',0.05352791544551146,0.015818394395788915,353
10670,0.9999,'a/eagle_owl/bavaria/10/2006_CLADE2_2',0.056831691404111484,0.015818394395788915,353
10670,0.9999,'a/pochard/germany/r348/06_CLADE2_2',0.05683044724602716,0.015818394395788915,353
10670,0.9999,'a/blow_fly/kyoto/93/2004_CLADE2_5',0.0434869763031814,0.015818394395788915,353
10670,0.9999,'a/mallard/bavaria/10/2007_CLADE2_2',0.06667243839349797,0.015818394395788915,353
10670,0.9999,'a/environment/korea/w150/2006_CLADE2_2',0.0607596823456009,0.015818394395788915,353
10670,0.9999,'a/chicken/guangdong/174/04_CLADE2_5',0.04282814174965949,0.015818394395788915,353
10670,0.9999,'a/iraq/207-namru3/2006_CLADE2_2',0.057509694222023164,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/ab13/2006_CLADE2_2',0.05484544987930089,0.015818394395788915,353
10670,0.9999,'a/cormorant/germany/r292/06_CLADE2_2',0.054189337876845683,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd49/2006_CLADE2_2',0.054186301667638555,0.015818394395788915,353
10670,0.9999,'a/goose/egypt/07364s-nlqp/2007_CLADE2_2',0.06869193156261154,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/r6/2007_CLADE2_2',0.07496401557213522,0.015818394395788915,353
10670,0.9999,'a/iraq/756/2006_CLADE2_2',0.05882198042272907,0.015818394395788915,353
10670,0.9999,'a/pigeon/nigeria/vrd370/2006_CLADE2_2',0.05484165280169205,0.015818394395788915,353
10670,0.9999,'a/common_pochard/france/06167-2_1/2006_CLADE2_2',0.05946152615435484,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/r1/2006_CLADE2_2',0.06405906138595098,0.015818394395788915,353
10670,0.9999,'a/egypt/2782-namru3/2006_CLADE2_2',0.06077399943201726,0.015818394395788915,353
10670,0.9999,'a/mink/sweden/v907/2006_CLADE2_2',0.054208720760858274,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/og11/2007_CLADE2_2',0.06142104036694898,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1079-namru3/2007_CLADE2_2',0.06207763437799028,0.015818394395788915,353
10670,0.9999,'a/cat/romania/tl/nov/2007_CLADE2_2',0.06470767629144056,0.015818394395788915,353
10670,0.9999,'a/canada_goose/germany/r1207/2006_CLADE2_2',0.05418638019784736,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/czech_republic/10732/07_CLADE2_2',0.06470819711884583,0.015818394395788915,353
10670,0.9999,'a/goose/crimea/615/05_CLADE2_2',0.05221818546167842,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/og10/2007_CLADE2_2',0.06076955377368242,0.015818394395788915,353
10670,0.9999,'a/chicken/niger/2130-8/2006_CLADE2_2',0.05418353291845721,0.015818394395788915,353
11375,0.9999,'a/duck/phetchabun/niah6-2-0040/2004_CLADE1',0.04535856468818886,0.013184942481984846,270
11375,0.9999,'a/ostrich/samut_prakan/thailand/cu-19/04_CLADE1',0.04144138119210657,0.013184942481984846,270
11375,0.9999,'a/open-billed_stork/nakhonsawan/bbd0404f_CLADE1',0.04272796722293212,0.013184942481984846,270
11375,0.9999,'a/quail/thailand/cu-332/06_CLADE1',0.053946320677168515,0.013184942481984846,270
11375,0.9999,'a/duck/vietnam/148/2004_CLADE1',0.047588112386126195,0.013184942481984846,270
11375,0.9999,'a/ck/thailand/9_1/2004_CLADE1',0.04142290880924106,0.013184942481984846,270
11375,0.9999,'a/duck/vietnam/1771/2005_CLADE1',0.05325804816204419,0.013184942481984846,270
11375,0.9999,'a/quail/shantou/3054/2002_CLADE1',0.03286502269266809,0.013184942481984846,270
11375,0.9999,'a/mallard/vietnam/352/2005_CLADE1',0.05202742184092767,0.013184942481984846,270
11375,0.9999,'a/prachinburi/6231/2004_CLADE1',0.04141158075802058,0.013184942481984846,270
11375,0.9999,'a/open-billed_stork/nakhonsawan/bba2611m_CLADE1',0.04601243538904231,0.013184942481984846,270
11375,0.9999,'a/ck/hong_kong/ssp141/2003_CLADE1',0.04184101107074543,0.013184942481984846,270
11375,0.9999,'a/duck/vietnam/soc_trang_680c/2005_CLADE1',0.05322318864865255,0.013184942481984846,270
11375,0.9999,'a/chicken/chonburi/thailand/cu-73/04_CLADE1',0.040769176920411584,0.013184942481984846,270
11375,0.9999,'a/chicken/vietnam/p78/05_CLADE1',0.05596843547985114,0.013184942481984846,270
11375,0.9999,'a/chicken/yunnan/1083/2003_CLADE1',0.0381879750711064,0.013184942481984846,270
11375,0.9999,'a/duck/thailand/cu-2/2004_CLADE1',0.04339389496757181,0.013184942481984846,270
11375,0.9999,'a/open-billed_stork/thailand/vsmu-15-atg_CLADE1',0.04534893384042996,0.013184942481984846,270
11375,0.9999,'a/duck/thailand/cu-329/07_CLADE1',0.05640408234056504,0.013184942481984846,270
11375,0.9999,'a/little_grebe/thailand/phichit-01/2004_CLADE1',0.04206996200609672,0.013184942481984846,270
11375,0.9999,'a/open-billed_stork/nakhonsawan/bbd1621j_CLADE1',0.044040084136895516,0.013184942481984846,270
11375,0.9999,'a/chicken/vietnam/30/2003_CLADE1',0.04536783748912566,0.013184942481984846,270
11375,0.9999,'a/ck/viet_nam/35/2004_CLADE1',0.04403715401213657,0.013184942481984846,270
11375,0.9999,'a/open-billed_stork/nakhonsawan/bba3011m_CLADE1',0.04798395780079925,0.013184942481984846,270
11375,0.9999,'a/chicken/thailand/73/2004_CLADE1',0.04338642896950671,0.013184942481984846,270
11375,0.9999,'a/duck/vietnam/2/2007_CLADE1',0.06446178325507092,0.013184942481984846,270
11375,0.9999,'a/quail/thailand/cu-333/06_CLADE1',0.05263648508420673,0.013184942481984846,270
11375,0.9999,'a/quail/vietnam/282/2005_CLADE1',0.05127179118473377,0.013184942481984846,270
11375,0.9999,'a/chicken/vietnam/260/2004_CLADE1',0.0493760380142538,0.013184942481984846,270
11375,0.9999,'a/ck/viet_nam/39/2004_CLADE1',0.043385773558994575,0.013184942481984846,270
