cluster	nomenclature	taxon
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-879/2011_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-778/2011_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/duck/vietnam/ncvd-784/2010_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-880/2011_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/cambodia/v0606311/2011_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/duck/vietnam/oie-0062/2012_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-876/2011_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/duck/vietnam/ncvd-1280/2012_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-1224/2012_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-ka57/2012_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-1225/2012_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-882/2011_CLADE1_1_1
8381	1.2.1.1.1.3.2.1.3.1.1.1.1.1	a_/_h5n1/a/chicken/vietnam/ncvd-779/2011_CLADE1_1_1
190	1.2.1.1.1.1(a)	a_/_h5n1/a/duck/guangdong/22/2002_CLADE4
190	1.2.1.1.1.1(a)	a_/_h5n1/a/duck/shantou/700/2002_CLADE4
190	1.2.1.1.1.1(a)	a_/_h5n1/a/partridge/shantou/478/2002_CLADE4
190	1.2.1.1.1.1(a)	a_/_h5n1/a/goose/shantou/753/2002_CLADE4
190	1.2.1.1.1.1(a)	a_/_h5n1/a/ck/hk/31_4/02_CLADE4
190	1.2.1.1.1.1(a)	a_/_h5n1/a/ck/hk/96_1/02_CLADE4
190	1.2.1.1.1.1(a)	a_/_h5n1/a/chicken/hong_kong/409_1/2002_CLADE4
190	1.2.1.1.1.1(a)	a_/_h5n1/a/ck/hk/409_1/02_CLADE4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn214/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn242/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn236/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn240/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n2/a/environment/gz/76/2014_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/_guangdong_/zq874/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangzhou/41227/2014_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/02_11_dgcp102-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/02_11_dgcp104-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/02_11_dgcp103-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/02_11_dgcp094-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/02_11_dgcp092-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/02_11_dgcp093-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/guangdong/04_23_dgqtxc237-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/environment/guangdong/04_22_dgcp027/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_22_dgcp067-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/guangdong/04_22_dgcp106-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_22_dgcp069-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/ganzhou/gz50/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/04_22_lddx037-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtxc228-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtxc228-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtxc213-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtxc213-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn308/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn307/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn303/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn306/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn304/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn305/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn302/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn301/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn316/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn325/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn319/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn318/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn317/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn315/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn314/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/environment/guangdong/04_16_szlgwlshui1/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj134-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/03_27_dgqtsj121-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_16_szlgwl002/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_22_dgcp079-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/guangdong/03_27_dgqtsj180-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj127-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/03_27_dgqtsj129-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/03_27_dgqtxc210-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/guangdong/04_22_dgcp117-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/guangdong/04_22_dgcp116-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_22_dgcp080-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_22_dgcp083-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_22_dgcp084-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj137-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj146-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj135-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj128-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtxc202-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj136-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj138-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj138-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/guangdong/04_23_dgqtxc216-p/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtxc204-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtsj135-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/03_27_dgqtsj133-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/guangdong/04_23_dgqtxc216-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/03_27_dgqtxc203-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/04_23_dgqtxc188-o/2015_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn224/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn176/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn245/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn158/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn209/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn212/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn215/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn192/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn230/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn255/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn186/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn254/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn172/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn210/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn201/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn208/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn195/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn207/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn178/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn177/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn167/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn171/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/zhanjiang/15577/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn227/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn221/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn205/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn174/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn162/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn206/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn247/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn183/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn197/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn244/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn190/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn220/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn250/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn194/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn251/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn216/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/hunan/hn217/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn249/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/hunan/hn11/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/hunan/hn252/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/environment/guangdong/gz693/2015_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/great_egret/hong_kong/00032/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/goose/qingyuan/16875/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/quail/guangxi/gx-2/2017___h5n6_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/vietnam/quangbinh/bd1113/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk004-y/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk005-g_/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk002-g/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk007-g/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk002-y/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk005-y/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk006-g/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk006-y/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk003-g/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk003-w/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk001-y_/2016_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/guangdong/01_01_szsgxjk001-g/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/black_headed_gull/ibaraki/258t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/eurasian_eagle_owl/korea/960/2016_h5n6_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/niigata/1-3c/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/niigata/1-1t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/niigata/1-4c/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/niigata/1-2c/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/whooper_swan/niigata/5112008/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/tundra_swan/niigata/5112007/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/pochard/ibaraki/268t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/great_crested_grebe/ibaraki/298c/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/whooper_swan/fukushima/1/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/peregrine_falcon/niigata/12/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/peregrine_falcon/gifu/2102a008/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyagi/1-5t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyagi/1-5c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/pintail/hokkaido/x8/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/korea/h15/2016_h5n6_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-3t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-3c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-4c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/environment/saga/4/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-2c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-6t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-4t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-7t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-6c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-2t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-1c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-1t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-7c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-5t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/saga/1-5c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/white-fronted_goose/miyagi/1/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/teal/tottori/2/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/wigeon/aichi/2301h025/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/korea/h23/2016_h5n6_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/whooper_swan/korea/gangjin_49_1/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/duck/taiwan/1702004/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/spot_billed_duck/korea/wb141/2016_h5n6_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/common_teal/shanghai/jds36/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/common_teal/shanghai/jds81/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/common_teal/shanghai/jds66/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/eurasian_wigeon/shanghai/jds101/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/common_teal/shanghai/jds76/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/shoveller_duck/shanghai/jds90/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyazaki/2-1c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyazaki/2-2c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyazaki/2-4c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyazaki/2-5t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyazaki/2-1t/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/miyazaki/2-3c/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/common_porchard/yamaguchi/3501b002/2017_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mute_swan/kyoto/4t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mute_swan/kyoto/6t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mute_swan/kyoto/3t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mute_swan/kyoto/8t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mute_swan/kyoto/5t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mute_swan/kyoto/2t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mute_swan/kyoto/1t/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mandarin_duck/korea/k16-187-3/2016_CLADE2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/chicken/korea/hn1/2016_h5n6_CLADE_2_3_4_4
6336	1.2.1.1.1.3.2.8.3.6.7	a_/_h5n6/a/mandarin_duck/korea/t102-1/2016_h5n6_CLADE_2_3_4_4
